# BEAST v1.8.2, r6692
# Generated Wed Oct 12 03:32:48 PDT 2016 [seed=1476166525953]
state	pathLikelihood.delta	pathLikelihood.source	pathLikelihood.destination	pathLikelihood.theta	pathLikelihood.pathLikelihood	geography.clock.rate	geography.rates1	geography.rates2	geography.rates3	geography.rates4	geography.rates5	geography.rates6	geography.rates7	geography.rates8	geography.rates9	geography.rates10	geography.rates11	geography.rates12	geography.rates13	geography.rates14	geography.rates15	geography.rates16	geography.rates17	geography.rates18	geography.rates19	geography.rates20	geography.rates21	geography.rates22	geography.rates23	geography.rates24	geography.rates25	geography.rates26	geography.rates27	geography.rates28	geography.indicators1	geography.indicators2	geography.indicators3	geography.indicators4	geography.indicators5	geography.indicators6	geography.indicators7	geography.indicators8	geography.indicators9	geography.indicators10	geography.indicators11	geography.indicators12	geography.indicators13	geography.indicators14	geography.indicators15	geography.indicators16	geography.indicators17	geography.indicators18	geography.indicators19	geography.indicators20	geography.indicators21	geography.indicators22	geography.indicators23	geography.indicators24	geography.indicators25	geography.indicators26	geography.indicators27	geography.indicators28	geography.nonZeroRates
3810000	-1074.0556845380154	-1177.353858135488	-103.29817359747268	0.5817411061617966	-728.1205155999835	0.0026247145559422686	0.863004671031879	1.7036769522443829	2.800106330138801	0.8844718232518834	3.3510802693916903	0.703669628843013	0.6780609372348367	1.0961901333058792	1.6807447029891598	2.8109537444838657	1.0610074909796976	0.5783381419984805	1.4555363706704705	0.6554962820827496	0.496366599474217	1.599538526897552	2.1983562246956887	0.2530809758352427	2.0166882772531878	1.0574937968052653	0.038234513220464	0.27432564130970727	1.4413327514376515	4.126494433745771	0.9531814201595873	0.6885827957678108	0.09596588882589334	0.742058536735796	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	9.0
3815000	-1074.2785317551566	-1174.4049811427687	-100.12644938761221	0.5817411061617966	-725.0784307767277	0.0027018111184008964	0.49735473564887855	1.0429681329829308	0.13359409402973932	0.7273465702651316	1.0761544646103762	2.998820827441535	0.3240246532602267	0.30517615475853954	0.15019481037320978	2.2377189741207015	3.426026182682592	0.7369331227839795	0.6137706859385653	0.38246963275405804	0.3583060639802084	0.9028833826329471	0.7732914940839544	0.3255492703604664	0.40642167678616276	1.7568925454091806	0.03709693834408699	5.6250859996915255	1.10564352322053	0.5349222656927989	1.8692007007136233	0.32373809319453445	0.8684029742177307	1.7256534473471588	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	9.0
3820000	-1076.8343169909992	-1178.2935547365569	-101.45923774555762	0.5817411061617966	-727.8980244648842	0.002751600267512998	0.13525938269652107	1.583984014091491	2.0991911347752215	0.39951806380600824	0.6155510532011613	0.5614319276022008	0.8428660341071049	0.5017541217788386	0.8669148132261458	0.37295506325737954	1.542037243513842	4.063712526920135	0.11245545931920395	0.34930596704299766	0.5008818853560831	0.7984437848948444	1.5381830718357723	0.07985140112139208	0.19405349878729367	2.7132974304551936	0.05234177730126156	2.825389140015275	1.3004834134967385	1.5555462148095165	0.6400016766406559	1.0540572487212205	0.020802419139025388	2.4358680838064397	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	10.0
3825000	-1076.6211712336426	-1166.8830245295796	-90.26185329593694	0.5817411061617966	-716.5766443666053	0.002894140150734286	1.0657638376969945	1.1694290854229374	1.5433457527402967	0.6097811566304147	0.6067522451446257	1.5806951958920419	0.22959591844273103	0.40242284458163113	0.2516349440610371	1.0660171766789608	0.8797730869153225	0.07368850090627108	0.4786342488235913	0.6722893968945332	0.5156020382231383	1.1363399733072257	1.3331345034519015	0.1493654209159131	0.058654595877781726	1.0381929259091436	0.6011405940004574	0.5805878538043703	1.1227843538662263	1.0485313866281294	1.369565877379644	0.281953450902685	0.08638551150286189	2.3419869837020246	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	9.0
3830000	-1077.3094661085945	-1178.0377129203544	-100.72824681175989	0.5817411061617966	-727.4434473043483	0.0023082902142543067	0.32688468316299546	1.468818828835219	4.52338531586022	0.7466088113983794	1.288398262138782	4.1712382026757835	0.338921496823603	0.8574897631901026	1.1084643728219348	0.05205897360225509	0.3341147676282004	0.8780417812325234	1.104485958970154	0.5353075248072323	0.5006697548754426	0.9261114648608544	1.3810343559176779	0.5866977701069231	0.021786967953386447	0.40793187115943125	2.763452434483747	0.3404878491202159	1.297243415773196	0.11657131616947036	3.156159290490169	1.2676519589882564	0.5282875859809022	1.0344571216972593	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	9.0
3835000	-1077.8767889895216	-1171.909713565113	-94.03292457559122	0.5817411061617966	-721.0781601084811	0.0023191641816482414	0.23369498163292476	2.6951265607667416	0.4468797988999367	0.11292487061418273	4.1967256723041615	0.8250374981240806	0.5861233050065674	0.7573788656295494	1.6041550163083003	0.1587858925573671	1.6471349959736017	1.3154886238935424	2.0524448022398207	1.0308291296710759	0.65615853242811	1.3862571404012027	2.5622386707328055	0.9015147995367627	0.05228515938682003	0.33099547038140675	0.4994800946761328	0.7324485505485565	0.04092063087513212	0.2499016544173593	1.5066647230237682	0.48049793671005925	0.1914683313823466	0.3975205086411197	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	10.0
3840000	-1098.2397160433377	-1180.9264986626304	-82.68678261929277	0.5817411061617966	-721.5779698611615	0.001956598668127357	1.1554197022794668	1.9376158786448427	0.15760543752106312	0.6143000858671142	2.3516496196260173	0.6882318699748659	0.8166985330031403	0.9849918720117044	0.34558989314196714	2.3864123924495986	0.34726731789584686	1.359882786174297	3.052014627748129	0.40734558404250926	0.4843520139774321	1.4137057291094997	1.7288316462783497	0.47372599375798785	0.12007253546079687	0.2145467130803996	0.7803079424152696	1.4108154817368193	0.38695050579284646	0.8791904496438941	1.2384769954136723	0.43428291922329154	1.2066870649352623	0.021862126562478778	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	10.0
3845000	-1073.4143264966708	-1167.2593213266498	-93.84499482997907	0.5817411061617966	-718.2942324960723	0.003095756871799086	2.2648231365025673	1.2513752382238061	0.34211562446030475	1.0167354443121435	0.33971016453597774	0.026322845367822936	0.26607748187636854	0.4255976584650843	0.30317752784342145	1.1612272939749406	1.9900569894664566	1.2571722713796105	0.1814377804097748	0.3754723715530267	0.36615406464207456	0.8191224738886415	1.120446944473661	0.26894239547239684	0.11218526380030182	1.442605965174082	2.0313516990124163	0.2575491974527907	3.27844219615805	0.85879449175948	0.17308379622802397	0.3171684454133988	0.35035113444024757	1.0583754855107823	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	9.0
3850000	-1088.5301654186073	-1181.8406048152083	-93.31043939660105	0.5817411061617966	-726.553181917705	0.0026240414338884544	0.07122511331093066	1.109673246227603	1.596084698207028	0.653822961464402	1.5147651033386516	0.02120894229522838	0.5746572130798151	0.5504331479692406	0.0326320257093168	3.713229572956169	0.1983323989364032	0.5289924433763422	0.37922683410651126	0.17970570455004545	0.21560961480715068	0.541631537275715	0.6876689753036188	0.13719031374778592	0.555631825592888	1.810432839518695	1.0893667604435402	2.848337598571019	2.243502583481609	1.0815647841408185	1.221957803496664	0.19588448135408273	0.2543430332326424	3.3875442866873513	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	8.0
3855000	-1082.405271093968	-1174.2203590004563	-91.81508790648826	0.5817411061617966	-721.4947276280526	0.002522706208162331	1.129042231984799	1.5618977687059066	1.1658255735813756	1.2209844119648716	2.1065288763166494	0.059941504054448466	0.4413913658040142	0.5396202026201992	0.14001190175485595	0.07897084520655984	0.19124128758343045	0.8277010793656857	2.1196630624673016	0.7492458460405028	0.22978048898345904	0.8301480151103386	1.530715871907776	0.20502586798705166	1.5136316220436323	0.9568921188416014	1.3909443883837171	1.3359083777761347	0.6332089226810418	1.6580498914935746	2.1439574533638828	0.4746774140648889	1.0860082608870518	0.12362917225124766	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	10.0
3860000	-1088.327579872485	-1177.0183020850602	-88.69072221257501	0.5817411061617966	-721.8156123939856	0.0027773392459784964	0.9442028824425494	1.321050567675585	0.6470179384474526	0.08419335935819455	1.3262754140663937	0.17890205443912466	0.3955545012728674	0.4626860867914544	0.22278394892912884	0.08055132802856747	0.09829428657796326	0.9386201060407896	2.131110546357112	0.5520515074725807	0.5091016872613463	0.8067996457031382	1.378795798065992	0.10040994291448188	0.5869630542959916	2.8829384139699283	0.3740023584733508	0.14966556905498588	1.8428662642905382	2.877350765044535	0.44660704005695806	1.2989665117635896	1.0237629790674592	1.0764400365053546	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0
3865000	-1067.6532151483366	-1168.8342581520221	-101.18104300368545	0.5817411061617966	-722.2788053812775	0.0028158652407117087	1.9784124669955958	2.4313222042623517	0.32175327143570037	0.06834093757976023	0.7577578083425658	0.05981933072479731	0.6222621369836605	0.7861134978225633	1.3054320948994231	0.15251970920476238	1.2464122063861185	2.8181837613733154	0.39183777682145826	0.8579017040968507	0.24123335515365493	1.585325834756662	1.675613386961265	0.36184931483378746	0.7964618714529325	1.0630236746808623	1.0924071344041426	1.0057718024746463	0.2961660676017024	3.1653753693911324	0.21765790944730165	1.448247309423456	0.3620415513921559	0.5913731739171836	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	10.0
3870000	-1106.5283293513876	-1192.9890489066324	-86.46071955524486	0.5817411061617966	-730.1737338714859	0.00215553955765653	2.3838462739566277	2.9870725836514014	0.19054838704373317	0.022382545442517957	0.10573163204577381	0.039589544933364966	0.22386361918550943	0.522383272062692	0.2047440570597376	0.7730348271021896	1.0944716871839675	1.964056595031844	2.0141767643342345	0.6147560429810632	0.43280612589239487	1.5409962701912743	1.626859697531603	0.4334399134841724	2.486149944184195	2.3320373581520943	0.5387576347452837	0.9017512621716596	1.747171024130265	2.479998917560217	0.595928218452143	0.49509822623780775	1.8244286046690008	1.5010922080938622	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	9.0
3875000	-1102.7163081694298	-1182.7137659851253	-79.99745781569547	0.5817411061617966	-721.4928627128321	0.002018084406601341	0.605083464649143	2.316195505420987	0.7532377564911324	0.00252451668452155	1.468053918758093	0.13644062437549437	0.4640109588779131	0.5584403486932505	1.7194420514577415	3.662102158071783	0.2953340743436193	0.15163579823702575	0.8604577011117169	1.0420985259413023	0.7862271843327487	1.0966367663536798	2.5860539827365963	0.48478195217687814	1.2274766208193195	1.4486723411030664	0.31889101465649705	1.2513223270575053	0.0527434843961388	0.20732341903670606	1.0811208472413154	0.6027932686371071	0.48591865668995	0.6501515920989551	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	9.0
3880000	-1083.2418050553954	-1174.2324162294842	-90.99061117408887	0.5817411061617966	-721.1568970877158	0.0028645210075304026	0.7422863943690369	1.82656544639938	1.0374585513237975	0.02985794447017274	3.583942337299373	0.04400632849608573	0.4050675726309643	0.43999985907291844	0.6857757079758245	0.8411199461744892	0.7397378479779546	0.010014291333964826	0.14439219721241864	0.38821222844643183	0.5836270896749699	1.5614769189991868	1.4724190414280862	0.18432612583767544	3.0048297253186904	1.355662553467222	0.9754434932659857	0.6152561351942379	0.5508618355122711	0.42468657308663393	0.12840726832955524	0.4781612189188453	2.4914909815884805	0.09236493619729441	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0
3885000	-1089.2233712222435	-1169.5661740185794	-80.3428027963359	0.5817411061617966	-713.9888116284451	0.0022832179487212814	0.10156192928831663	1.3545103836355235	1.3440904043385087	0.08548608533317988	0.47210043159507903	0.8837121122494217	0.34655503540479365	0.5804768596914844	0.1537477473801011	2.4626922004469236	1.4862792492861705	0.18764009017398203	0.37850802086734747	0.6433532167771611	0.2402525728041275	0.7965908960297916	1.4334970321555407	0.3308796948402741	0.24393393299216787	0.44016346750412744	1.644069956739432	1.284072205679499	1.1237379642765375	2.3918254387372615	0.4008139457696472	0.7502325590026403	0.47104504867531105	0.13263350837396698	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	9.0
3890000	-1080.2248848982897	-1172.203692254366	-91.97880735607613	0.5817411061617966	-720.3900268003067	0.00273956371486778	0.5700940505559131	1.3926995077187	1.4608224943965682	0.11415058030472733	0.40269982961976825	1.034707382073883	0.2157289559286529	0.7079935419807559	0.19701173179544532	0.5632297302699133	0.9118901084718655	0.5711095229394562	1.2733714646464767	0.6194531058938546	0.5373028313073165	1.4739554086511903	2.1755497518147493	0.45530495369147916	0.24306754850286794	1.539804591521186	2.346878820644095	1.3355128550341335	1.0954881458865067	1.1058905918926465	0.1640904468158198	0.6155215068546527	2.0388256246726653	0.8438907287791491	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	9.0
3895000	-1103.6316482581522	-1187.5939731048302	-83.96232484667794	0.5817411061617966	-725.9902206995423	0.00212284680004498	0.9537369799271539	2.6659914851223294	0.7722892685459662	0.3984134373853336	0.3161774859019181	2.4734629635036516	0.6644606253343271	1.1330446568933112	0.06170400944790756	1.6504543718076201	1.85417798263933	0.3177694668129834	0.9406021484376756	0.8980055159047661	0.5031684166545692	2.066440684865361	2.3881879597983198	0.3453061248820062	0.15297024929892886	1.059223602564049	2.6055064616704793	0.4370063853333256	2.4649216382046713	0.8303755159651856	0.5444598835841404	0.5324715514455834	0.3434471084517942	0.904002818672043	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	9.0
3900000	-1085.9833437712282	-1180.1020293112822	-94.1186855400541	0.5817411061617966	-725.879837218815	0.002255234379559545	1.126779578158197	2.461237439182877	1.0950186039710668	1.2989336161291012	0.3431456462771937	3.0206167346838155	0.49698221039069707	0.9107383209971779	1.1001819321333717	4.1128953119023315	0.1631786221980927	0.9509829459529818	1.7346200254048851	0.7200284203721735	0.6849726219807378	1.5139721397311332	1.5694049266367656	0.6006145501274245	0.19751223173634846	0.36879741381638703	0.5220128069681369	0.25053106163758904	0.3038460103397637	1.2876891065760208	2.844779266123981	0.8280447638441366	2.700835323472488	0.21141361929454172	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	9.0
3905000	-1098.4859525835534	-1189.4949816306673	-91.00902904711386	0.5817411061617966	-730.0434622062652	0.0026864074281180116	1.6901508737143933	2.8719896611455256	0.53458159560784	0.5702012747952152	0.7648058460512495	0.6626836053788276	0.3347675577509231	0.5858750272829968	1.3141030526582946	0.17895195651626353	0.9440491514841146	0.7493616187593009	0.6048723935745398	0.5070328085308468	0.9029169961927213	1.505118559037502	2.234872539703731	0.3430119761818993	0.4124725508411047	0.9503253911374203	0.8261051951467004	0.7862994675444648	0.08362891784491923	0.23308301448024907	0.3660042919397375	0.2503374849041859	2.1293112639896	4.048081254370599	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	8.0
3910000	-1083.1823524603894	-1182.8063118294533	-99.62395936906394	0.5817411061617966	-729.755659264308	0.0024604318175095257	0.32779732802903955	2.6143751015350656	0.3074977686997726	0.0493971300455818	1.1908908845327157	1.6767007348042668	1.2250015588281895	1.5619770982863967	0.8031204025227893	0.17703316204826222	0.6145390619428306	1.165142314196222	4.315125321911704	1.4003850007917664	0.687526308433956	2.20717970589433	2.7363012161897995	0.6522715692989755	2.2225694982991446	3.178140204738492	2.6286388711911055	2.0672441208815715	0.013912825680357165	0.04491458108392721	0.17637357161596828	1.109970393620305	0.03931878634439487	0.5343775599097413	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	10.0
3915000	-1086.6844310892182	-1185.8069381577611	-99.12250706854296	0.5817411061617966	-731.2915100591874	0.0028306202696473633	1.949279988433281	3.5127493175740567	0.06967931997876851	0.43161709184811115	3.6967695996156156	1.273483140837386	0.51395726538397	0.912336238814049	1.8515134222635903	2.4959285722243303	0.009070835416005528	0.1605372673308341	1.2615499960813399	1.0930021367146736	1.252778690001214	1.785816952966696	2.068209779063976	0.27858825289330164	0.8307505857331392	0.658297090923863	0.4722240708554009	0.5059523691952621	0.02860961845605474	0.018031843282789804	0.08289248771251248	0.6425225815122181	0.5854350953757601	0.4377232668153385	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	11.0
3920000	-1096.1177925073864	-1183.4415455959972	-87.32375308861087	0.5817411061617966	-724.9805301854844	0.0024941666539383227	4.982639009843055	1.1782381827912145	2.333816676869035	1.374171282318392	0.35011077455612366	1.840137576126783	0.2021822127990584	0.4416869753709379	0.3053572185865894	0.9891026960556341	0.002212887680933502	0.2234819763035023	1.0304272260958807	0.5625556547751895	0.2542577643713729	0.8236382489340335	1.1195845059225769	0.2661696858141487	0.8862043815765795	0.023145107277306266	3.2670866106098635	1.2684556115981838	0.6581949750708722	0.11965209691802628	2.415880220052509	0.7354195688111123	2.619955422337509	0.341967326973457	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0
3925000	-1084.4437270445633	-1175.3974942108484	-90.95376716628509	0.5817411061617966	-721.8192605074108	0.0024219803138800775	0.3205090596282746	2.6362553710915955	0.8582040105955524	0.567357446078648	4.047341502311678	0.29862317664392624	0.7477974967968766	0.7718333685701928	0.22213071303886445	1.045961803153623	0.02645882923763939	0.07129835408725044	0.11197737100428796	0.897693525554262	0.678470390527674	1.765852119746564	2.546625383650711	0.46118417802952527	2.05231053222681	1.7369211342034003	0.4712642959151013	0.6696141389101701	0.6569898894012498	0.04264953445249511	2.044180495206093	0.8267814789862145	0.6891235893563694	0.32366937898728804	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	9.0
3930000	-1088.13297082623	-1181.1533943703387	-93.02042354410888	0.5817411061617966	-726.0321016436818	0.002387191813988954	0.0969511763148865	2.414472117197883	0.32007459817919465	1.0823550213450288	1.768460726914085	0.8719235106468309	1.0314584811337368	0.8176596339835386	1.665071152272801	2.1664724918893303	0.2844316708309673	0.025187167620528892	0.4084789622786607	1.3466008356116987	1.1137922766120465	2.1113571068173234	3.1208851403826467	0.24248630855068332	1.0608811312127482	3.4684622371128295	1.5022946235160866	0.985545113266194	0.13216521409128754	0.1814062050496296	1.2630847643462204	0.6402014090568144	0.1346233525418612	1.6647269476626396	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	9.0
3935000	-1086.8520689875672	-1179.4195544813806	-92.56748549381346	0.5817411061617966	-724.8340103408781	0.0024176818999940035	0.26610442678302043	1.3435168393111356	2.497245592911254	7.546878060874494	0.9528334348904759	0.23343598057894055	0.15249595402812408	0.575098807035283	2.1174753844559424	0.9936102319156904	1.0249930014982338	0.027678243266526487	0.3771080039137941	0.6312557331467984	0.2845916969672427	1.1918628963142754	1.0344105530331793	0.19885528886754428	1.0185984967821662	0.2093031784646942	0.8372284641845571	0.2887542004536197	2.5792086054346335	1.275924188696445	0.3156472726620342	0.9857109616032936	1.0484469982210398	0.6040314025885628	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	9.0
3940000	-1081.8638054435396	-1174.7724265905845	-92.90862114704491	0.5817411061617966	-722.2732680421803	0.0027198654233135627	1.3280882054471967	2.453166332038254	0.936128318481534	0.16916035429244416	0.8320751405065532	0.4763340276634942	0.5332513895720475	0.7027409252161408	0.307033915548173	0.3169057249617368	0.4746846195034787	0.23111039374945314	0.10954429705420105	0.9056617936371193	0.43861289838651546	1.705312691174139	2.0665624027449017	0.2963628746766655	3.0508296179155745	1.5781960690464234	5.735414252964039	0.25059261056867543	0.3981138952820405	0.7818747387261707	0.33330508629017974	0.2829974934087373	0.1477313741482248	1.2460528519767113	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	9.0
3945000	-1073.9328545847327	-1172.4058577965584	-98.4730032118257	0.5817411061617966	-723.223889981444	0.0025392701881629793	0.08515631706849186	1.7441508763773323	0.23547849406197982	0.2361070887153984	1.1463675360815386	0.9623314222206135	0.4554288337858194	0.94850075350615	1.48126396681649	0.06393977737272313	1.7628161525709627	0.09181014599024517	0.6585205387474402	0.6321763121416379	0.6551893233947744	1.6337644185890179	1.7614781910025752	0.2788238746369918	0.4221405366788073	2.7584180687240205	1.889706644994104	5.6353050869364845	1.793277445969619	0.3563125642246948	0.885658651765974	0.7156532857533644	0.06089210917754948	0.8571398386842339	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	9.0
3950000	-1084.182899559048	-1179.0463570462614	-94.86345748721324	0.5817411061617966	-725.577216758398	0.0027868871600208486	0.43332958386845394	1.3248021861997192	0.0751422153459164	0.30124069321525176	1.425899211104907	4.093624895432227	0.14197028552961996	0.6009857233279426	0.6277076665883822	2.305150201645084	3.353755975998751	0.5933498604480562	0.6727571402971414	0.35327464027104816	0.43093344427394387	0.7058285933255617	0.8952449727324674	0.28856294097113144	0.6832699103993025	1.387652351185566	0.6135692012620321	2.398487773411975	0.8110025714323832	0.11580212404743895	3.7477457761253543	0.8935688387755759	0.0011437825308032719	0.3317289209756403	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	9.0
3955000	-1091.409808835509	-1186.379252798877	-94.96944396336781	0.5817411061617966	-729.8873934311719	0.0022751912349462124	0.18666939461124277	2.521348675697865	0.21411237172056144	0.06982368863008738	1.6682394284144109	2.5120829045263866	0.5097113854617984	0.88096247813022	1.040209960177782	0.3851342856874968	4.527961256308015	0.4976349930873064	3.843634326074155	0.6894848474589662	0.7840915482419741	2.4761304315318595	2.654989647673535	0.7831958385019548	1.0577324106358856	0.4532876068930828	0.4527435551918246	0.699868146963005	0.4675368590107454	3.857807517434529	3.117520822274245	0.5610383533958128	0.0493298398489066	0.05432886415981334	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	9.0
3960000	-1078.2474238649093	-1179.8068320509742	-101.55940818606497	0.5817411061617966	-728.820257261345	0.0027496075455454186	0.5865860839244026	2.6064240734032844	1.3650729338353482	0.3437934180611745	1.5835386457667808	0.9455420286098598	0.6176137300321661	0.9299292272503196	1.6032318914303714	0.2514803253225948	0.6064266902878155	3.174917544619945	1.20048655928434	0.422732469616304	0.5403750403336461	1.7797473996267212	2.3059181667647164	0.27838074816946984	2.105082894234534	2.76515099547079	0.8326910009410147	4.485284887473091	0.7686802747428492	0.13108838432798273	1.6242418526973663	0.9829202071801494	0.4014277479114519	0.08459704183420572	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	9.0
