# BEAST v1.8.2, r6692
# Generated Wed Oct 12 01:51:35 PDT 2016 [seed=1476166776674]
state	pathLikelihood.delta	pathLikelihood.source	pathLikelihood.destination	pathLikelihood.theta	pathLikelihood.pathLikelihood	geography.clock.rate.exp.mean	geography.clock.rate	geography.rates1	geography.rates2	geography.rates3	geography.rates4	geography.rates5	geography.rates6	geography.rates7	geography.rates8	geography.rates9	geography.rates10	geography.rates11	geography.rates12	geography.rates13	geography.rates14	geography.rates15	geography.rates16	geography.rates17	geography.rates18	geography.rates19	geography.rates20	geography.rates21	geography.rates22	geography.rates23	geography.rates24	geography.rates25	geography.rates26	geography.rates27	geography.rates28	geography.indicators1	geography.indicators2	geography.indicators3	geography.indicators4	geography.indicators5	geography.indicators6	geography.indicators7	geography.indicators8	geography.indicators9	geography.indicators10	geography.indicators11	geography.indicators12	geography.indicators13	geography.indicators14	geography.indicators15	geography.indicators16	geography.indicators17	geography.indicators18	geography.indicators19	geography.indicators20	geography.indicators21	geography.indicators22	geography.indicators23	geography.indicators24	geography.indicators25	geography.indicators26	geography.indicators27	geography.indicators28	geography.nonZeroRates
930000	-1032.43404208941	-1057.1831789178727	-24.749136828462635	0.9034534504706005	-957.5052345374494	0.024494306265912456	0.00800509730914465	0.13198690743762334	1.028844690142262	1.5152744940726908	0.571994860335592	0.46529760908300094	1.479566077846855	2.105325140966859	0.39015509332951526	0.0643654638947743	1.190925858271451	0.025630882546126502	1.3231095126943266	0.14096423043669995	0.3972011215248811	0.36532387277504863	0.597931500581436	1.3683622228393835	0.4659619765853741	2.8714533332303565	0.2160045746668963	0.6708747279932016	0.07178066698810644	1.4201670610665338	4.286116304510046	0.010071659337852163	2.1440926480780274	1.476246322275511	0.14075938844949443	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	9.0
935000	-1024.6694146752811	-1046.283763479325	-21.61434880404375	0.9034534504706005	-947.3554670841172	0.01664820002913446	0.005532065008548371	0.4789743965784067	1.5046892430648693	0.5317876183017716	0.09773785720619851	0.6939192582343038	0.6503033449696756	1.0832695859559835	0.5317856710370745	0.5043587338473892	0.6216918243775441	0.004451924768725401	0.3778001794770145	0.21922267515510133	0.3464050604367569	0.26550890393196847	0.856954481231242	1.3267844487793126	1.0499608007536754	1.8633902133684457	3.528093823016022	1.268953329835152	0.27714459580209405	0.20485845888757176	2.2275152600214714	0.026672779376479425	2.0316172568708106	1.3348017799169338	0.4700001459307296	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	9.0
940000	-1015.850657752241	-1043.7683284749005	-27.917670722659548	0.9034534504706005	-945.6914526317508	0.20799690860507233	0.010841739080595835	1.1427965475981765	0.449121054835535	1.4449171669860148	0.04513756410089848	1.2894130596052453	2.2288208491022496	0.9765447117746237	0.17440468697723577	0.7458398864562102	2.427346180322995	0.009104869236770518	2.893521984973544	0.2412706009659485	0.11621025284979261	0.09164814007368836	0.25063822057734664	0.2997265421851008	0.5069539386727374	1.418292611518272	0.0978862167390531	1.9055553433669823	1.2077062149367142	0.23596677742175073	1.1714897323327094	0.14097702418117236	0.6249213063043215	0.7580422527425893	2.719258159313568	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	10.0
945000	-1027.0938198494387	-1064.5209918942905	-37.42717204485189	0.9034534504706005	-965.3586275448566	0.13722566272194495	0.008142485589328053	0.5914268007270229	1.086712036009517	2.363268136321409	0.4682744873125137	2.6383199102840686	0.8300168285775849	1.8439300649652168	0.2634148973616965	1.436923420565945	0.5257429060788582	0.001477049776259552	1.598381609543394	3.1177424591597664	0.340445161093459	0.1678671265662169	0.7344763068000658	1.068792277256484	1.0308357047035497	4.058123167070746	0.2070218557707148	0.5518517349698991	2.0620984377916507	0.2064424479411161	2.578933315192678	0.24718444458635444	1.438610095429027	1.0150078803527993	4.766836254508704	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	9.0
950000	-1026.0822429455357	-1060.5837948783062	-34.501551932770624	0.9034534504706005	-961.5190947885277	1.976622563313972	0.007367999370528171	0.17128211771462673	1.112687243065683	3.22096929155533	0.3495799247620854	0.46799417201482985	0.15946568957724475	2.1491686702512043	0.3700050332379903	1.420458134610935	0.12565493297094743	0.008015486511885536	1.2127529816426688	1.348441309473884	0.5728170977400524	0.2808725230034614	0.7801319700902092	0.7689976030073477	0.35166144454942627	1.7688485468949566	0.31394897513548814	2.0736700317262606	1.8221749455313496	0.2882510783014015	1.2715974360858113	1.2422455644111587	1.8195555865457331	1.9331097679341227	2.044812368922257	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	9.0
955000	-1025.9958132915121	-1063.0761164837377	-37.08030319222548	0.9034534504706005	-964.0197608788322	0.023722477487548903	0.010602120841619572	1.680126467392433	0.8649570889109096	1.201820320665803	0.8099356805648265	1.0146447819771587	0.18639086717738387	1.230391985077266	0.5239502959929445	3.1611478582148993	0.35305362276828284	0.011534306341383038	0.2761144343267752	0.6599157363543559	0.09351555947951279	0.14497182786557442	0.5030272001137521	0.7795316082781194	1.452383135847322	1.3239677252677455	1.3841888097108104	4.841127867169347	0.8643713784747491	0.22187913576512233	7.601084948434338	1.394798402084256	1.8624906756107293	1.4109863405803835	1.877825341476671	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	10.0
960000	-1023.9539590608434	-1055.8943292611123	-31.94037020026887	0.9034534504706005	-957.0351076368199	0.00622603094530324	0.007556791243700042	0.9505913153415383	1.4907894383378875	0.6750713319229084	3.282578337898175	0.5307401400677115	2.7665808439061887	1.8498455319815614	0.563805388712802	0.3522586580567846	0.8313571973874775	0.09813200791314342	2.5313535066434003	0.3587480430955323	0.5727225216026928	0.36280317220884345	0.8691094918366662	1.2858675587373098	0.21106844490919816	0.7486660432033605	1.0965391212632143	2.4014471870307865	2.0748964563609005	2.204038417044692	1.1916937511592511	2.352342538161386	1.8870003579011778	0.03242364535279107	0.26618579072768017	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	10.0
965000	-1025.336253052937	-1057.5748855662714	-32.23863251333434	0.9034534504706005	-958.5822082266071	0.005609738624838363	0.006430195462776906	6.740921377775109	1.5884019828844411	0.18270882055144225	1.1374476108432054	0.09379608438054202	1.283512092628513	1.9186691653314467	0.44177081424499864	1.6487882356369696	0.39362201935851904	0.1065966740141714	2.957347894755854	0.33941142810595254	0.4863329670048858	0.2888178714453708	0.8135204178342902	1.1202946832572793	0.5976703897513154	2.6848897147958386	0.6592989316247637	0.40455945451525094	0.7181606552412007	1.8735717734056674	2.4578522402600145	0.9499876358958655	1.657725562598898	1.5375404032840452	0.7429729294102017	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	9.0
970000	-1021.0470498726098	-1051.4335684279745	-30.386518555364685	0.9034534504706005	-952.8549988556014	0.1419053821521854	0.008633181767910302	1.4548468106418193	0.6639809505748628	1.0474184872441614	3.724559285704665	0.914258095032583	1.0897952913222957	1.893639184172018	0.31696689372032555	1.7185597422038352	0.493817546274519	0.018134978772798557	0.7387748094164118	2.324737550995396	0.1685317908899598	0.09030519405729218	0.30514410755959903	0.6771977569575928	0.33580077483407117	0.7298056929399113	1.1353657804065092	4.481508572431635	0.2703061587002012	0.2031388395227716	0.3975523718837832	1.027504164146458	1.0143158750411023	0.7077064683718212	0.7365633030774028	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	10.0
975000	-1018.3595968646964	-1052.621947037426	-34.26235017272966	0.9034534504706005	-954.3028417799894	0.010312507867974172	0.007397061751972164	3.1142800919721547	1.0419900823109285	1.9736026646354865	1.9118363137249064	3.0706774300766138	0.07717229358169321	1.5131166752250023	0.29055210584095076	0.9425733468093322	2.881781407244945	0.13991353168682616	0.9131493079205153	2.566435100445736	0.3075334951013576	0.1679736241581405	0.5455769065457503	0.761460388858252	0.8712853666487326	3.301028966639395	0.9178652585300278	3.2235840188248104	0.7838225071113843	0.06402348966293822	0.21278509686729863	0.7323776324124407	2.668879595747479	2.220402152591163	0.14756268939953018	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	9.0
980000	-1028.2381877050834	-1050.7943653169473	-22.556177611863845	0.9034534504706005	-951.5215161996585	0.12124843088780017	0.007907516488780107	0.2224323684448116	0.6496213107627438	0.7361697763626267	0.645091168372197	1.2674979570909295	0.04501160684834697	1.6559328974537475	0.37319942721385435	0.6697922549585692	2.734115431979888	0.069407549325195	0.4925281747368466	3.2474856317859575	0.2196153147401167	0.1415374376676473	0.5189783415658152	0.6574243455889109	0.12795928222518402	1.0997206588245008	0.526447953854089	2.0635185568858723	0.11837551880968482	0.10180769120902367	0.26811797238665513	0.8975456402921794	1.3768033359696095	1.2695813541261678	0.3612287622081837	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	9.0
985000	-1023.785364892594	-1043.9088609862397	-20.123496093645663	0.9034534504706005	-945.0659165471626	0.04111155153176167	0.006185840264773472	0.9046529912804134	0.9716174989601929	1.505790106766271	0.0487536973517319	0.24657786492461325	0.011701890863766619	1.0317218911406474	0.3227762400302221	0.37127895927636034	1.7285989992266944	0.10587937712351154	0.9451259264822252	0.0739488181686629	0.24935353076844738	0.16687460677161295	0.5559319935020164	1.0887675119963938	0.5459011666985241	2.462519008036355	0.03520460734374865	1.7332290745403873	0.030210601620040724	0.03699482948839702	0.5584758117663141	0.34988389318992513	1.6897085682523296	0.68837418194662	1.7764371594410417	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	10.0
990000	-1025.208742685771	-1044.676106270484	-19.46736358471297	0.9034534504706005	-945.695739616799	0.015830767297275238	0.00761207593075007	2.1036579595798446	0.4670599578198627	0.1413200648981845	0.0821949406685405	0.16971421165936787	0.0189891693807051	0.6178458617868927	0.2136847660655727	0.43687787940148165	1.2943635507970097	2.2758721536274678	0.2517699297001996	1.8044399272638454	0.1842158262822217	0.09158497941498568	0.29666521893923986	0.4086991448648725	0.5773148844593557	0.9642308631943642	0.03498053222497069	1.1512423381201942	0.012507011034440529	0.48277393696740006	0.9616177885327237	1.9846082843742818	0.4383257936981978	0.9606006947629342	2.2667658715794725	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	10.0
995000	-1022.3876350356242	-1050.2285282108166	-27.840893175192516	0.9034534504706005	-951.5205297666042	0.027673117238171455	0.008802566521658426	1.3146757354260912	1.2199244881324653	1.6333263209345832	0.8629848546595668	1.274003700292487	0.3219176083440329	1.5523204886754585	0.5119943620303891	1.3808051958324776	0.3774343666070122	1.4754395018638622	0.08686864286193392	1.9998683269644946	0.23875733711710437	0.23079475520011528	0.8126879759274795	1.1913561506255321	0.21154016803408096	0.4178345253352328	0.43150107037674496	3.2519986722923795	0.13297562038098648	0.7022043072167942	0.8619772834767347	1.1909941317562553	1.9484678977899903	1.1799077309372987	1.5719613124243195	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	10.0
1000000	-1027.6283357226566	-1043.8692170573406	-16.240881334684012	0.9034534504706005	-944.6552470446788	0.014049597198120042	0.006024948255150008	0.5456907297849661	1.1034552416656147	0.42199609396449983	0.05013240560243794	1.493649883950694	0.3476952738091632	0.9484521268729454	0.3827412484636556	0.5117675980541236	0.1724546584061544	1.4168206156137846	0.3974889775535689	0.56410033299066	0.28951419063885503	0.04889121944582786	0.4119618836104729	0.8344638320970166	0.17436947540457304	0.194208127867247	3.2449095654423554	0.9873618103849463	0.11834942569525356	0.43842679598356354	0.6815863075115917	1.3425057678203085	1.2891712107597337	0.5127308369252926	0.2396102592768332	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	9.0
