# BEAST v1.8.2, r6692
# Generated Wed Oct 12 03:26:17 PDT 2016 [seed=1476166542850]
state	pathLikelihood.delta	pathLikelihood.source	pathLikelihood.destination	pathLikelihood.theta	pathLikelihood.pathLikelihood	geography.clock.rate	geography.rates1	geography.rates2	geography.rates3	geography.rates4	geography.rates5	geography.rates6	geography.rates7	geography.rates8	geography.rates9	geography.rates10	geography.rates11	geography.rates12	geography.rates13	geography.rates14	geography.rates15	geography.rates16	geography.rates17	geography.rates18	geography.rates19	geography.rates20	geography.rates21	geography.rates22	geography.rates23	geography.rates24	geography.rates25	geography.rates26	geography.rates27	geography.rates28	geography.indicators1	geography.indicators2	geography.indicators3	geography.indicators4	geography.indicators5	geography.indicators6	geography.indicators7	geography.indicators8	geography.indicators9	geography.indicators10	geography.indicators11	geography.indicators12	geography.indicators13	geography.indicators14	geography.indicators15	geography.indicators16	geography.indicators17	geography.indicators18	geography.indicators19	geography.indicators20	geography.indicators21	geography.indicators22	geography.indicators23	geography.indicators24	geography.indicators25	geography.indicators26	geography.indicators27	geography.indicators28	geography.nonZeroRates
75000	-1055.5307185126787	-1160.5196133320223	-104.98889481934353	1.0	-1160.5196133320223	0.003309527222819021	0.24128408206836255	1.2387567355879634	1.9960342112291778	0.5877402637627038	0.29340343908703037	0.8469612116450382	0.5886020733434445	0.5921079979994256	1.7757558788473022	0.5346878164478059	0.12512544259542363	0.6103906319126295	0.6405443923060097	0.5344094780166385	0.3008691929126921	0.614938406931738	0.8079273217688365	0.17445938668038857	0.21569577403051535	0.16797736151695258	1.0833405984427171	0.9612904543255404	0.46336784078149373	0.010002828665357271	1.130666115447338	0.41541337651790233	1.8835606099479576	0.1572795455048571	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	9.0
80000	-1057.1908441936719	-1175.0345687075542	-117.84372451388228	1.0	-1175.0345687075542	0.0038716611740671667	0.08504256614169106	2.5471382511445837	1.5781897645164502	2.734055696823785	1.755003136302156	1.495152591921048	1.07225956695248	0.5665307769455211	0.20994375673031496	0.32200328310787796	0.5814697837435759	0.6442747506686713	0.22169835911562014	0.7817876786828641	0.7616037955209597	1.6882283327505732	2.727030580997789	0.6598117813976492	0.1180832580982605	0.8363471817072569	0.8471633509367078	2.12469534034544	0.928622314900749	0.038337993630007366	3.459105236313188	0.96196819567499	0.7762145940508852	0.6142964604090582	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	10.0
85000	-1047.816414447539	-1164.4329758877934	-116.61656144025426	1.0	-1164.4329758877934	0.003360533627313135	0.030618249630958428	1.935021281184882	1.3038997788650097	2.282422080775109	1.7488147753312373	2.246587083146039	0.9172787673320669	0.6185601622284762	1.0697296190365815	0.20935078325190562	0.05632791603292794	2.059402022326265	1.0118585588289857	0.6602832587724835	0.48603580886247777	1.0351508065377917	1.4079815281486936	0.25839162578055036	0.13443130941418355	2.90898183184678	0.7259477667529991	0.1324587863647056	0.13529311992849874	0.3699516980157551	1.2670557669225733	0.5410386233222657	0.5614751700438734	0.24745752452831477	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	10.0
90000	-1055.1772186394326	-1178.159103309699	-122.98188467026644	1.0	-1178.159103309699	0.0036331422854431862	0.1584225693358689	4.2621970203381245	2.1340721011441928	3.083755357369511	0.9465567156668719	0.3370669107304046	1.3408253240031676	1.284579164102411	0.8290382144099009	0.4551709412333542	0.31087924479666634	2.0573558272377293	0.33111704917361706	1.1068501672270254	0.7935551559424849	2.3767955073941662	2.108970313630294	0.5016610171197516	0.0091479903397534	0.40656627472462437	0.92678093788954	0.3672594499732561	1.0753035188403697	0.7303633707424851	0.5531331077569515	2.6143134047219188	0.23503890803457966	0.20708558601362345	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	10.0
95000	-1054.1496779374786	-1165.0625928291088	-110.91291489163008	1.0	-1165.0625928291088	0.003216857834129096	0.056543375732236084	2.1888961981926216	0.7723508007934101	1.3719283402888214	1.3009227075340302	0.3936449098624712	0.382482148433364	0.9950231586540311	1.791554592208309	0.9176553506672493	0.5334768944966561	0.9053517257669971	3.775378744277704	0.6251437064200547	0.41119550978580394	1.422565973566904	1.621774508427883	0.3784195195491594	0.06900879518363656	0.4815893165615011	0.4572999981292227	1.3830743855272534	0.877440581344267	1.5380026983733546	0.6913949744782114	1.4222522638626194	0.5723399069046526	0.47642170749303114	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	9.0
100000	-1064.2280374635425	-1162.2780728446114	-98.05003538106905	1.0	-1162.2780728446114	0.0029132713066318595	0.323765281598687	0.9556647523081764	2.903219903564968	1.8611122910946447	0.027357753342154296	0.07453569723908382	0.11025015596933718	0.2914332672220882	1.7489925268210802	0.24003842101252285	0.4107463229908838	0.4872418554638928	0.06329385573722775	0.28419355935771345	0.24353212843362546	0.7755656585350339	0.7963412681309235	0.10822683154597322	0.47309181550648033	3.1463649310662523	0.903030264520561	0.3465916972798488	2.430637092498267	0.7946656553091808	1.2930640048524982	0.3412915238702371	0.8267159601824425	1.0803787155087647	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	9.0
105000	-1058.843618767049	-1165.3044598984593	-106.46084113141012	1.0	-1165.3044598984593	0.0030047082566213635	2.058319270764748	2.086819846738541	2.2773561409256886	0.3615141935213138	0.03354456559127657	0.510989066520553	0.6660533571005647	0.9046289250363461	1.6720488547806334	0.2742002196997264	0.21461787390734016	0.5686685115573494	1.0741618517500255	0.5574484776170996	0.6481201996233728	1.3337778508751876	1.5610727298929965	0.2434293203042455	0.03846994020334032	3.464772903991279	0.37665071171646897	0.17981815145868582	2.195041749732685	1.056558461432539	0.4219054537207853	0.935787192698522	2.0196458975105873	1.4888987573388024	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	9.0
110000	-1064.0989691150612	-1171.6777899989777	-107.57882088391645	1.0	-1171.6777899989777	0.0028502566336315975	0.07485541133905059	2.975175804239222	0.38747461541594086	1.1913701743921443	0.17105381550832957	0.6881248295600167	0.846268300229586	1.138487819171242	1.1827414310756807	0.18419809505250104	1.0394463308011528	0.49497406510185027	1.5473455813641193	0.8882212492635381	0.6730777502389141	2.5562884812586333	2.4012515019327236	0.23273171400049503	0.9398031024313497	1.6733919021658208	0.8824550409524764	0.4830451346458461	1.74645116255559	0.2984544907390588	0.05706731200678988	1.5630969472255565	0.8353592823076678	0.20226155179940747	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	10.0
115000	-1050.5250672292061	-1163.6006376907628	-113.07557046155661	1.0	-1163.6006376907628	0.0035322738170265144	0.09965745461361729	0.9571615441884368	0.5828594381113781	0.8784637721150598	0.9266571188335	0.8488839968585097	0.3863037665922613	0.3746567669546683	1.8069574893998976	0.04351497213101211	0.2764252664855088	0.7825411111285389	0.5640026680945054	0.18675565158421836	0.29996754613560633	0.8486342334795846	1.0444133760253822	0.1479459826968614	0.9679182838676312	2.402948375222634	0.5271606381869073	1.1151917381582983	2.410329868529728	0.5545223784100152	0.00815214008613607	0.3218041173322879	0.4122650094919027	0.08509299383604613	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	9.0
120000	-1043.244905549317	-1170.5679525518617	-127.32304700254454	1.0	-1170.5679525518617	0.0035135815954046856	0.06538188723038535	3.0810836733766807	1.1053717394098954	1.7073713187646293	2.3178579225183524	0.4842438605488225	1.2176568696884889	1.3605873603793266	1.8680711261863845	0.0890328179093315	0.059067349801681275	0.8139837286379047	0.2705907977220116	1.0269192712233037	0.43603507594626667	2.310353294737932	2.692719778301795	0.41975651282972914	3.601692462258042	0.5700924351311101	0.23699012291950883	1.4999375440136156	0.5078810434707156	1.375064654432061	0.5857415900158627	1.9560611951613913	2.035656187852038	0.8658624422010118	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	10.0
